total_amount,log_total_amount,items_quantity,log_items_quantity,avg_item_price,log_avg_item_price,max_item_price,log_max_item_price,unique_products,amount_per_item,price_spread,max_to_avg_price_ratio,transaction_hour,transaction_day_of_week,transaction_is_weekend,amount_low,amount_medium,amount_high,amount_very_high,items_single,items_few,items_many,hour_night,hour_morning,hour_afternoon,hour_evening,label
56.6,4.053522567701846,1.0,0.6931471805599453,56.6,4.053522567701846,56.6,4.053522567701846,1.0,56.6,0.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
261.17,5.5689931483075625,1.0,0.6931471805599453,261.17,5.5689931483075625,261.17,5.5689931483075625,1.0,261.17,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
114.78,4.751691838650858,1.0,0.6931471805599453,114.78,4.751691838650858,114.78,4.751691838650858,1.0,114.78,0.0,1.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
75.71,4.3400320779712045,1.0,0.6931471805599453,75.71,4.3400320779712045,75.71,4.3400320779712045,1.0,75.71,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
35.51,3.5975861956675455,1.0,0.6931471805599453,35.51,3.5975861956675455,35.51,3.5975861956675455,1.0,35.51,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
780.14,6.660754391137361,1.0,0.6931471805599453,780.14,6.660754391137361,780.14,6.660754391137361,1.0,780.14,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
13.18,2.6518325211039815,1.0,0.6931471805599453,13.18,2.6518325211039815,13.18,2.6518325211039815,1.0,13.18,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
299.63,5.705880272738347,1.0,0.6931471805599453,299.63,5.705880272738347,299.63,5.705880272738347,1.0,299.63,0.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
10.59,2.4501426573516603,1.0,0.6931471805599453,10.59,2.4501426573516603,10.59,2.4501426573516603,1.0,10.59,0.0,1.0,22.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.69,2.0399207835175526,1.0,0.6931471805599453,6.69,2.0399207835175526,6.69,2.0399207835175526,1.0,6.69,0.0,1.0,11.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
4.74,1.747459210331475,1.0,0.6931471805599453,4.74,1.747459210331475,4.74,1.747459210331475,1.0,4.74,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.17,2.1004689088719113,1.0,0.6931471805599453,7.17,2.1004689088719113,7.17,2.1004689088719113,1.0,7.17,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
3.75,1.55814461804655,1.0,0.6931471805599453,3.75,1.55814461804655,3.75,1.55814461804655,1.0,3.75,0.0,1.0,23.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.71,2.0425181875752383,1.0,0.6931471805599453,6.71,2.0425181875752383,6.71,2.0425181875752383,1.0,6.71,0.0,1.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
288.77,5.669087504859315,1.0,0.6931471805599453,288.77,5.669087504859315,288.77,5.669087504859315,1.0,288.77,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
6.28,1.9851308622085946,1.0,0.6931471805599453,6.28,1.9851308622085946,6.28,1.9851308622085946,1.0,6.28,0.0,1.0,20.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
5.25,1.8325814637483102,1.0,0.6931471805599453,5.25,1.8325814637483102,5.25,1.8325814637483102,1.0,5.25,0.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
1009.39,6.918091673916837,1.0,0.6931471805599453,1009.39,6.918091673916837,1009.39,6.918091673916837,1.0,1009.39,0.0,1.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
116.32,4.76490524410925,1.0,0.6931471805599453,116.32,4.76490524410925,116.32,4.76490524410925,1.0,116.32,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
8.87,2.28949985344539,1.0,0.6931471805599453,8.87,2.28949985344539,8.87,2.28949985344539,1.0,8.87,0.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
34.16,3.559909072816976,1.0,0.6931471805599453,34.16,3.559909072816976,34.16,3.559909072816976,1.0,34.16,0.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
24.76,3.248822901236153,1.0,0.6931471805599453,24.76,3.248822901236153,24.76,3.248822901236153,1.0,24.76,0.0,1.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
67.53,4.227271605597732,1.0,0.6931471805599453,67.53,4.227271605597732,67.53,4.227271605597732,1.0,67.53,0.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
264.75,5.582556017222057,1.0,0.6931471805599453,264.75,5.582556017222057,264.75,5.582556017222057,1.0,264.75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
9.53,2.354228326145884,1.0,0.6931471805599453,9.53,2.354228326145884,9.53,2.354228326145884,1.0,9.53,0.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
498.01,6.212626135630879,1.0,0.6931471805599453,498.01,6.212626135630879,498.01,6.212626135630879,1.0,498.01,0.0,1.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
48.59,3.9037892005010426,1.0,0.6931471805599453,48.59,3.9037892005010426,48.59,3.9037892005010426,1.0,48.59,0.0,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
485.23,6.18668176298135,1.0,0.6931471805599453,485.23,6.18668176298135,485.23,6.18668176298135,1.0,485.23,0.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
3.28,1.4539530095937054,1.0,0.6931471805599453,3.28,1.4539530095937054,3.28,1.4539530095937054,1.0,3.28,0.0,1.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
58.08,4.078892457663179,1.0,0.6931471805599453,58.08,4.078892457663179,58.08,4.078892457663179,1.0,58.08,0.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
88.02,4.488861063587708,1.0,0.6931471805599453,88.02,4.488861063587708,88.02,4.488861063587708,1.0,88.02,0.0,1.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
162.44,5.096445950509366,1.0,0.6931471805599453,162.44,5.096445950509366,162.44,5.096445950509366,1.0,162.44,0.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
919.63,6.825058218295154,1.0,0.6931471805599453,919.63,6.825058218295154,919.63,6.825058218295154,1.0,919.63,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
137.48,4.930725910867953,1.0,0.6931471805599453,137.48,4.930725910867953,137.48,4.930725910867953,1.0,137.48,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
9.11,2.3135250330323798,1.0,0.6931471805599453,9.11,2.3135250330323798,9.11,2.3135250330323798,1.0,9.11,0.0,1.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
87.37,4.481532545529913,1.0,0.6931471805599453,87.37,4.481532545529913,87.37,4.481532545529913,1.0,87.37,0.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
37.77,3.657646751682838,1.0,0.6931471805599453,37.77,3.657646751682838,37.77,3.657646751682838,1.0,37.77,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1023.45,6.931911162193209,1.0,0.6931471805599453,1023.45,6.931911162193209,1023.45,6.931911162193209,1.0,1023.45,0.0,1.0,22.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
13.73,2.689886230474539,1.0,0.6931471805599453,13.73,2.689886230474539,13.73,2.689886230474539,1.0,13.73,0.0,1.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
923.96,6.829750493334166,1.0,0.6931471805599453,923.96,6.829750493334166,923.96,6.829750493334166,1.0,923.96,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
1.01,0.6981347220709844,1.0,0.6931471805599453,1.01,0.6981347220709844,1.01,0.6981347220709844,1.0,1.01,0.0,1.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
906.23,6.810396001209797,1.0,0.6931471805599453,906.23,6.810396001209797,906.23,6.810396001209797,1.0,906.23,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,FRAUD_RISK
64.53,4.182508053051405,1.0,0.6931471805599453,64.53,4.182508053051405,64.53,4.182508053051405,1.0,64.53,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
839.35,6.733818471722576,1.0,0.6931471805599453,839.35,6.733818471722576,839.35,6.733818471722576,1.0,839.35,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
58.89,4.092509546276371,1.0,0.6931471805599453,58.89,4.092509546276371,58.89,4.092509546276371,1.0,58.89,0.0,1.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.96,2.0744289998562917,1.0,0.6931471805599453,6.96,2.0744289998562917,6.96,2.0744289998562917,1.0,6.96,0.0,1.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
127.67,4.857250987196899,1.0,0.6931471805599453,127.67,4.857250987196899,127.67,4.857250987196899,1.0,127.67,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
20.2,3.054001181677967,1.0,0.6931471805599453,20.2,3.054001181677967,20.2,3.054001181677967,1.0,20.2,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
938.92,6.845794765259317,1.0,0.6931471805599453,938.92,6.845794765259317,938.92,6.845794765259317,1.0,938.92,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
87.17,4.479266769098936,1.0,0.6931471805599453,87.17,4.479266769098936,87.17,4.479266769098936,1.0,87.17,0.0,1.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
1.95,1.0818051703517284,1.0,0.6931471805599453,1.95,1.0818051703517284,1.95,1.0818051703517284,1.0,1.95,0.0,1.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
131.85,4.8892206722058225,1.0,0.6931471805599453,131.85,4.8892206722058225,131.85,4.8892206722058225,1.0,131.85,0.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
4.92,1.7783364488959144,1.0,0.6931471805599453,4.92,1.7783364488959144,4.92,1.7783364488959144,1.0,4.92,0.0,1.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
497.67,6.21194455433595,1.0,0.6931471805599453,497.67,6.21194455433595,497.67,6.21194455433595,1.0,497.67,0.0,1.0,22.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
4.81,1.75958057086382,1.0,0.6931471805599453,4.81,1.75958057086382,4.81,1.75958057086382,1.0,4.81,0.0,1.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
98.99,4.605070180987758,1.0,0.6931471805599453,98.99,4.605070180987758,98.99,4.605070180987758,1.0,98.99,0.0,1.0,15.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
40.85,3.7340917969354845,1.0,0.6931471805599453,40.85,3.7340917969354845,40.85,3.7340917969354845,1.0,40.85,0.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.55,2.145931282948669,1.0,0.6931471805599453,7.55,2.145931282948669,7.55,2.145931282948669,1.0,7.55,0.0,1.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.48,1.4996230464268938,1.0,0.6931471805599453,3.48,1.4996230464268938,3.48,1.4996230464268938,1.0,3.48,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
859.46,6.757467129969176,1.0,0.6931471805599453,859.46,6.757467129969176,859.46,6.757467129969176,1.0,859.46,0.0,1.0,22.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
86.62,4.473009282385752,1.0,0.6931471805599453,86.62,4.473009282385752,86.62,4.473009282385752,1.0,86.62,0.0,1.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
72.55,4.297965447047447,1.0,0.6931471805599453,72.55,4.297965447047447,72.55,4.297965447047447,1.0,72.55,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
60.45,4.118223836012044,1.0,0.6931471805599453,60.45,4.118223836012044,60.45,4.118223836012044,1.0,60.45,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
11.24,2.50470927708418,1.0,0.6931471805599453,11.24,2.50470927708418,11.24,2.50470927708418,1.0,11.24,0.0,1.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
156.89,5.061898588033797,1.0,0.6931471805599453,156.89,5.061898588033797,156.89,5.061898588033797,1.0,156.89,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
47.5,3.8815637979434374,1.0,0.6931471805599453,47.5,3.8815637979434374,47.5,3.8815637979434374,1.0,47.5,0.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
826.66,6.718602442035165,1.0,0.6931471805599453,826.66,6.718602442035165,826.66,6.718602442035165,1.0,826.66,0.0,1.0,23.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1.17,0.7747271675523681,1.0,0.6931471805599453,1.17,0.7747271675523681,1.17,0.7747271675523681,1.0,1.17,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
245.23,5.506266058479704,1.0,0.6931471805599453,245.23,5.506266058479704,245.23,5.506266058479704,1.0,245.23,0.0,1.0,22.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
75.48,4.337029268743146,1.0,0.6931471805599453,75.48,4.337029268743146,75.48,4.337029268743146,1.0,75.48,0.0,1.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
21.68,3.121483478859551,1.0,0.6931471805599453,21.68,3.121483478859551,21.68,3.121483478859551,1.0,21.68,0.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
4.05,1.6193882432872684,1.0,0.6931471805599453,4.05,1.6193882432872684,4.05,1.6193882432872684,1.0,4.05,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
56.3,4.048300623720694,1.0,0.6931471805599453,56.3,4.048300623720694,56.3,4.048300623720694,1.0,56.3,0.0,1.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
11.17,2.498973906999436,1.0,0.6931471805599453,11.17,2.498973906999436,11.17,2.498973906999436,1.0,11.17,0.0,1.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
39.09,3.6911269266544156,1.0,0.6931471805599453,39.09,3.6911269266544156,39.09,3.6911269266544156,1.0,39.09,0.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
54.18,4.01060056878914,1.0,0.6931471805599453,54.18,4.01060056878914,54.18,4.01060056878914,1.0,54.18,0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
536.59,6.287096187845459,1.0,0.6931471805599453,536.59,6.287096187845459,536.59,6.287096187845459,1.0,536.59,0.0,1.0,22.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
2.83,1.3428648031925547,1.0,0.6931471805599453,2.83,1.3428648031925547,2.83,1.3428648031925547,1.0,2.83,0.0,1.0,21.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
56.9,4.05871738457895,1.0,0.6931471805599453,56.9,4.05871738457895,56.9,4.05871738457895,1.0,56.9,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
150.23,5.018801856762649,1.0,0.6931471805599453,150.23,5.018801856762649,150.23,5.018801856762649,1.0,150.23,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
170.55,5.144874769304459,1.0,0.6931471805599453,170.55,5.144874769304459,170.55,5.144874769304459,1.0,170.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
42.33,3.768845235751818,1.0,0.6931471805599453,42.33,3.768845235751818,42.33,3.768845235751818,1.0,42.33,0.0,1.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
78.37,4.374120463102784,1.0,0.6931471805599453,78.37,4.374120463102784,78.37,4.374120463102784,1.0,78.37,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
280.51,5.640167970927469,1.0,0.6931471805599453,280.51,5.640167970927469,280.51,5.640167970927469,1.0,280.51,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
43.9,3.8044377947482086,1.0,0.6931471805599453,43.9,3.8044377947482086,43.9,3.8044377947482086,1.0,43.9,0.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
939.35,6.846252146388087,1.0,0.6931471805599453,939.35,6.846252146388087,939.35,6.846252146388087,1.0,939.35,0.0,1.0,17.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
17.81,2.934388643312939,1.0,0.6931471805599453,17.81,2.934388643312939,17.81,2.934388643312939,1.0,17.81,0.0,1.0,22.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
77.6,4.364371699435161,1.0,0.6931471805599453,77.6,4.364371699435161,77.6,4.364371699435161,1.0,77.6,0.0,1.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
9.05,2.307572634505085,1.0,0.6931471805599453,9.05,2.307572634505085,9.05,2.307572634505085,1.0,9.05,0.0,1.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
76.41,4.349115971216622,1.0,0.6931471805599453,76.41,4.349115971216622,76.41,4.349115971216622,1.0,76.41,0.0,1.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
87.43,4.482211278587644,1.0,0.6931471805599453,87.43,4.482211278587644,87.43,4.482211278587644,1.0,87.43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
36.24,3.617383452408866,1.0,0.6931471805599453,36.24,3.617383452408866,36.24,3.617383452408866,1.0,36.24,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
303.88,5.719918256565605,1.0,0.6931471805599453,303.88,5.719918256565605,303.88,5.719918256565605,1.0,303.88,0.0,1.0,23.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
6.84,2.0592388343623163,1.0,0.6931471805599453,6.84,2.0592388343623163,6.84,2.0592388343623163,1.0,6.84,0.0,1.0,22.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
818.45,6.708633383509836,1.0,0.6931471805599453,818.45,6.708633383509836,818.45,6.708633383509836,1.0,818.45,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
37.46,3.6496187401606335,1.0,0.6931471805599453,37.46,3.6496187401606335,37.46,3.6496187401606335,1.0,37.46,0.0,1.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.7,2.0412203288596382,1.0,0.6931471805599453,6.7,2.0412203288596382,6.7,2.0412203288596382,1.0,6.7,0.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
4.54,1.7119945007591926,1.0,0.6931471805599453,4.54,1.7119945007591926,4.54,1.7119945007591926,1.0,4.54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1.87,1.0543120297715298,1.0,0.6931471805599453,1.87,1.0543120297715298,1.87,1.0543120297715298,1.0,1.87,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
4.69,1.7387102481382395,1.0,0.6931471805599453,4.69,1.7387102481382395,4.69,1.7387102481382395,1.0,4.69,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
109.85,4.70817793606232,1.0,0.6931471805599453,109.85,4.70817793606232,109.85,4.70817793606232,1.0,109.85,0.0,1.0,14.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
13.66,2.6851226964585053,1.0,0.6931471805599453,13.66,2.6851226964585053,13.66,2.6851226964585053,1.0,13.66,0.0,1.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
54.63,4.018722624087202,1.0,0.6931471805599453,54.63,4.018722624087202,54.63,4.018722624087202,1.0,54.63,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
96.85,4.583435693842085,1.0,0.6931471805599453,96.85,4.583435693842085,96.85,4.583435693842085,1.0,96.85,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
120.93,4.803447109572174,1.0,0.6931471805599453,120.93,4.803447109572174,120.93,4.803447109572174,1.0,120.93,0.0,1.0,18.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
751.63,6.623573739177259,1.0,0.6931471805599453,751.63,6.623573739177259,751.63,6.623573739177259,1.0,751.63,0.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
4.75,1.749199854809259,1.0,0.6931471805599453,4.75,1.749199854809259,4.75,1.749199854809259,1.0,4.75,0.0,1.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
